comparison,panel,seed,map_seed,mode,repetition,success_delta,efficient_success_delta,steps_delta,noop_rate_delta
uniform_minus_collected,panel_6,0,976038,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976039,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976040,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976041,greedy,0,0,0,0,-0.2142857142857143
uniform_minus_collected,panel_6,0,976042,greedy,0,0,-1,24,0.8571428571428571
uniform_minus_collected,panel_6,0,976043,greedy,0,0,1,-21,-0.7083333333333334
uniform_minus_collected,panel_6,0,976044,greedy,0,0,-1,5,0.5555555555555556
uniform_minus_collected,panel_6,0,976045,greedy,0,0,0,12,0.0
uniform_minus_collected,panel_6,0,976046,greedy,0,1,0,-1,-0.16532258064516125
uniform_minus_collected,panel_6,0,976047,greedy,0,0,1,-22,0.0
uniform_minus_collected,panel_6,0,976048,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976049,greedy,0,0,1,-16,-0.6666666666666666
uniform_minus_collected,panel_6,0,976050,greedy,0,0,0,0,0.09375
uniform_minus_collected,panel_6,0,976051,greedy,0,0,1,-23,-0.6538461538461539
uniform_minus_collected,panel_6,0,976052,greedy,0,0,-1,15,0.7142857142857143
uniform_minus_collected,panel_6,0,976053,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976054,greedy,0,1,1,-28,-0.40625
uniform_minus_collected,panel_6,0,976055,greedy,0,-1,0,4,0.2544642857142857
uniform_minus_collected,panel_6,0,976056,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976057,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976058,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976059,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976060,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976061,greedy,0,1,0,-5,0.08217592592592593
uniform_minus_collected,panel_6,0,976062,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,0,976063,greedy,0,1,1,-30,-0.75
uniform_minus_collected,panel_6,1,976000,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976001,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976002,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976003,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976004,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976005,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976006,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976007,greedy,0,0,-1,10,0.0
uniform_minus_collected,panel_6,1,976008,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976009,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976010,greedy,0,0,1,-20,0.0
uniform_minus_collected,panel_6,1,976011,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976012,greedy,0,1,0,-4,-0.125
uniform_minus_collected,panel_6,1,976013,greedy,0,0,1,-16,-0.8
uniform_minus_collected,panel_6,1,976014,greedy,0,1,1,-29,-0.96875
uniform_minus_collected,panel_6,1,976015,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976016,greedy,0,0,-1,2,0.6666666666666666
uniform_minus_collected,panel_6,1,976017,greedy,0,0,1,-18,-0.20869565217391306
uniform_minus_collected,panel_6,1,976018,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976019,greedy,0,0,1,-2,0.0
uniform_minus_collected,panel_6,1,976020,greedy,0,-1,0,8,0.35416666666666663
uniform_minus_collected,panel_6,1,976021,greedy,0,0,-1,27,0.9
uniform_minus_collected,panel_6,1,976022,greedy,0,0,1,-27,-0.16666666666666666
uniform_minus_collected,panel_6,1,976023,greedy,0,0,1,-10,-0.75
uniform_minus_collected,panel_6,1,976024,greedy,0,0,0,12,-0.0888888888888889
uniform_minus_collected,panel_6,1,976025,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976026,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976027,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976028,greedy,0,1,1,-28,-0.96875
uniform_minus_collected,panel_6,1,976029,greedy,0,1,0,-18,0.0892857142857143
uniform_minus_collected,panel_6,1,976030,greedy,0,1,0,-1,-0.36088709677419356
uniform_minus_collected,panel_6,1,976031,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976032,greedy,0,0,-1,29,0.9354838709677419
uniform_minus_collected,panel_6,1,976033,greedy,0,0,0,-9,-0.07407407407407407
uniform_minus_collected,panel_6,1,976034,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976035,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976036,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976037,greedy,0,-1,0,17,0.1020833333333333
uniform_minus_collected,panel_6,1,976038,greedy,0,-1,0,3,0.21012931034482762
uniform_minus_collected,panel_6,1,976039,greedy,0,0,1,-26,-0.07407407407407407
uniform_minus_collected,panel_6,1,976040,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976041,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976042,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976043,greedy,0,0,0,3,0.01388888888888884
uniform_minus_collected,panel_6,1,976044,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976045,greedy,0,0,0,17,0.3132183908045977
uniform_minus_collected,panel_6,1,976046,greedy,0,0,-1,22,0.3448275862068966
uniform_minus_collected,panel_6,1,976047,greedy,0,0,-1,22,0.8148148148148148
uniform_minus_collected,panel_6,1,976048,greedy,0,0,-1,23,0.7777777777777778
uniform_minus_collected,panel_6,1,976049,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976050,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976051,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976052,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976053,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976054,greedy,0,0,1,-28,-0.875
uniform_minus_collected,panel_6,1,976055,greedy,0,1,0,-4,-0.0982142857142857
uniform_minus_collected,panel_6,1,976056,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976057,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976058,greedy,0,0,-1,20,0.8695652173913043
uniform_minus_collected,panel_6,1,976059,greedy,0,0,1,-17,-0.9444444444444444
uniform_minus_collected,panel_6,1,976060,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976061,greedy,0,0,1,-6,-0.75
uniform_minus_collected,panel_6,1,976062,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,1,976063,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976000,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976001,greedy,0,0,0,8,0.0
uniform_minus_collected,panel_6,2,976002,greedy,0,0,1,-21,-0.9130434782608695
uniform_minus_collected,panel_6,2,976003,greedy,0,0,-1,4,0.0
uniform_minus_collected,panel_6,2,976004,greedy,0,1,1,-29,0.0
uniform_minus_collected,panel_6,2,976005,greedy,0,0,0,-2,0.0
uniform_minus_collected,panel_6,2,976006,greedy,0,0,-1,22,0.38461538461538464
uniform_minus_collected,panel_6,2,976007,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976008,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976009,greedy,0,1,1,-27,-0.9375
uniform_minus_collected,panel_6,2,976010,greedy,0,0,0,-2,0.0
uniform_minus_collected,panel_6,2,976011,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976012,greedy,0,1,0,-1,-0.19455645161290325
uniform_minus_collected,panel_6,2,976013,greedy,0,-1,-1,28,0.9375
uniform_minus_collected,panel_6,2,976014,greedy,0,0,0,0,0.125
uniform_minus_collected,panel_6,2,976015,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976016,greedy,0,0,1,-26,-0.9629629629629629
uniform_minus_collected,panel_6,2,976017,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976018,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976019,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976020,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976021,greedy,0,0,1,-8,-0.7272727272727273
uniform_minus_collected,panel_6,2,976022,greedy,0,1,1,-29,-1.0
uniform_minus_collected,panel_6,2,976023,greedy,0,1,1,-28,-0.75
uniform_minus_collected,panel_6,2,976024,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976025,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976026,greedy,0,0,0,-1,-0.3333333333333333
uniform_minus_collected,panel_6,2,976027,greedy,0,0,0,-1,-0.3333333333333333
uniform_minus_collected,panel_6,2,976028,greedy,0,1,1,-28,-0.96875
uniform_minus_collected,panel_6,2,976029,greedy,0,0,0,2,-0.3470522803114572
uniform_minus_collected,panel_6,2,976030,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976031,greedy,0,0,1,-24,-0.6153846153846154
uniform_minus_collected,panel_6,2,976032,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976033,greedy,0,0,-1,16,0.0
uniform_minus_collected,panel_6,2,976034,greedy,0,0,0,-4,0.23832528180354273
uniform_minus_collected,panel_6,2,976035,greedy,0,0,0,-20,0.19999999999999996
uniform_minus_collected,panel_6,2,976036,greedy,0,0,1,-24,-0.8461538461538461
uniform_minus_collected,panel_6,2,976037,greedy,0,0,0,-14,0.6666666666666667
uniform_minus_collected,panel_6,2,976038,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976039,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976040,greedy,0,0,1,-22,-0.25
uniform_minus_collected,panel_6,2,976041,greedy,0,0,1,-18,0.0
uniform_minus_collected,panel_6,2,976042,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976043,greedy,0,1,0,-3,0.17780172413793105
uniform_minus_collected,panel_6,2,976044,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976045,greedy,0,0,0,15,-0.6428571428571429
uniform_minus_collected,panel_6,2,976046,greedy,0,-1,0,2,0.3125
uniform_minus_collected,panel_6,2,976047,greedy,0,-1,0,20,0.35416666666666663
uniform_minus_collected,panel_6,2,976048,greedy,0,0,1,-23,-0.8518518518518519
uniform_minus_collected,panel_6,2,976049,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976050,greedy,0,0,0,0,-0.0625
uniform_minus_collected,panel_6,2,976051,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976052,greedy,0,0,-1,23,0.7241379310344828
uniform_minus_collected,panel_6,2,976053,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976054,greedy,0,0,1,-20,-0.8333333333333334
uniform_minus_collected,panel_6,2,976055,greedy,0,0,0,-4,-0.07499999999999996
uniform_minus_collected,panel_6,2,976056,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976057,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976058,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976059,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_6,2,976060,greedy,0,0,1,-21,-0.04
uniform_minus_collected,panel_6,2,976061,greedy,0,1,1,-30,-0.28125
uniform_minus_collected,panel_6,2,976062,greedy,0,0,1,-9,-0.8181818181818182
uniform_minus_collected,panel_6,2,976063,greedy,0,0,0,2,0.0
uniform_minus_collected,panel_7,0,977000,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977001,greedy,0,0,0,0,0.3125
uniform_minus_collected,panel_7,0,977002,greedy,0,1,1,-26,-0.875
uniform_minus_collected,panel_7,0,977003,greedy,0,0,1,-31,-0.84375
uniform_minus_collected,panel_7,0,977004,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977005,greedy,0,-1,-1,29,0.96875
uniform_minus_collected,panel_7,0,977006,greedy,0,-1,0,8,0.32291666666666663
uniform_minus_collected,panel_7,0,977007,greedy,0,0,0,3,0.5
uniform_minus_collected,panel_7,0,977008,greedy,0,0,1,-27,-0.22580645161290322
uniform_minus_collected,panel_7,0,977009,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977010,greedy,0,0,0,5,0.1077441077441077
uniform_minus_collected,panel_7,0,977011,greedy,0,0,1,-16,0.0
uniform_minus_collected,panel_7,0,977012,greedy,0,0,0,0,-0.03125
uniform_minus_collected,panel_7,0,977013,greedy,0,0,1,-18,-0.4423076923076923
uniform_minus_collected,panel_7,0,977014,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977015,greedy,0,0,0,7,0.023809523809523836
uniform_minus_collected,panel_7,0,977016,greedy,0,0,1,-24,-0.8461538461538461
uniform_minus_collected,panel_7,0,977017,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977018,greedy,0,0,1,-25,-0.9259259259259259
uniform_minus_collected,panel_7,0,977019,greedy,0,0,0,19,-0.6309523809523809
uniform_minus_collected,panel_7,0,977020,greedy,0,-1,0,6,0.060096153846153855
uniform_minus_collected,panel_7,0,977021,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977022,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977023,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977024,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977025,greedy,0,0,0,0,0.0625
uniform_minus_collected,panel_7,0,977026,greedy,0,0,-1,29,0.9354838709677419
uniform_minus_collected,panel_7,0,977027,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977028,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977029,greedy,0,0,1,-13,-0.7647058823529411
uniform_minus_collected,panel_7,0,977030,greedy,0,0,1,-19,-0.5555555555555556
uniform_minus_collected,panel_7,0,977031,greedy,0,0,0,0,-0.5
uniform_minus_collected,panel_7,0,977032,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977033,greedy,0,0,1,-22,-0.08
uniform_minus_collected,panel_7,0,977034,greedy,0,0,0,2,0.0
uniform_minus_collected,panel_7,0,977035,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977036,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977037,greedy,0,0,-1,13,0.8333333333333334
uniform_minus_collected,panel_7,0,977038,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977039,greedy,0,0,0,0,0.09375
uniform_minus_collected,panel_7,0,977040,greedy,0,0,0,0,0.03125
uniform_minus_collected,panel_7,0,977041,greedy,0,1,0,-3,0.4148706896551724
uniform_minus_collected,panel_7,0,977042,greedy,0,0,1,-20,-0.8333333333333334
uniform_minus_collected,panel_7,0,977043,greedy,0,0,0,0,0.625
uniform_minus_collected,panel_7,0,977044,greedy,0,-1,0,2,0.4
uniform_minus_collected,panel_7,0,977045,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977046,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977047,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977048,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977049,greedy,0,0,1,-17,-0.7083333333333334
uniform_minus_collected,panel_7,0,977050,greedy,0,0,1,-26,-0.4827586206896552
uniform_minus_collected,panel_7,0,977051,greedy,0,0,-1,24,-0.1931034482758621
uniform_minus_collected,panel_7,0,977052,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977053,greedy,0,0,0,0,-0.09375
uniform_minus_collected,panel_7,0,977054,greedy,0,0,0,0,0.375
uniform_minus_collected,panel_7,0,977055,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977056,greedy,0,1,1,-29,-0.9375
uniform_minus_collected,panel_7,0,977057,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977058,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977059,greedy,0,0,1,-22,-0.8461538461538461
uniform_minus_collected,panel_7,0,977060,greedy,0,0,1,-25,-0.78125
uniform_minus_collected,panel_7,0,977061,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,0,977062,greedy,0,0,1,-24,-0.07407407407407407
uniform_minus_collected,panel_7,0,977063,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977000,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977001,greedy,0,0,0,0,-0.09375
uniform_minus_collected,panel_7,1,977002,greedy,0,0,0,2,0.033333333333333326
uniform_minus_collected,panel_7,1,977003,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977004,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977005,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977006,greedy,0,-1,0,15,-0.07720588235294112
uniform_minus_collected,panel_7,1,977007,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977008,greedy,0,0,1,-21,-0.84
uniform_minus_collected,panel_7,1,977009,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977010,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977011,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977012,greedy,0,0,0,0,-0.03125
uniform_minus_collected,panel_7,1,977013,greedy,0,0,0,0,0.09375
uniform_minus_collected,panel_7,1,977014,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977015,greedy,0,0,1,-28,-0.9333333333333333
uniform_minus_collected,panel_7,1,977016,greedy,0,0,0,-2,0.0
uniform_minus_collected,panel_7,1,977017,greedy,0,0,1,-6,-0.8571428571428571
uniform_minus_collected,panel_7,1,977018,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977019,greedy,0,0,0,7,0.32352941176470584
uniform_minus_collected,panel_7,1,977020,greedy,0,-1,0,14,0.1909722222222222
uniform_minus_collected,panel_7,1,977021,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977022,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977023,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977024,greedy,0,0,0,-2,0.0
uniform_minus_collected,panel_7,1,977025,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977026,greedy,0,-1,-1,30,0.96875
uniform_minus_collected,panel_7,1,977027,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977028,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977029,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977030,greedy,0,1,1,-24,-0.9375
uniform_minus_collected,panel_7,1,977031,greedy,0,0,0,0,-0.0625
uniform_minus_collected,panel_7,1,977032,greedy,0,0,1,-13,-0.65
uniform_minus_collected,panel_7,1,977033,greedy,0,0,-1,10,0.0
uniform_minus_collected,panel_7,1,977034,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977035,greedy,0,0,1,-23,-0.8214285714285714
uniform_minus_collected,panel_7,1,977036,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977037,greedy,0,0,-1,23,0.8846153846153846
uniform_minus_collected,panel_7,1,977038,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977039,greedy,0,0,0,0,0.375
uniform_minus_collected,panel_7,1,977040,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977041,greedy,0,0,-1,21,0.5
uniform_minus_collected,panel_7,1,977042,greedy,0,-1,0,19,0.2764423076923077
uniform_minus_collected,panel_7,1,977043,greedy,0,0,0,0,-0.28125
uniform_minus_collected,panel_7,1,977044,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977045,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977046,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977047,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977048,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977049,greedy,0,0,1,-24,-0.7741935483870968
uniform_minus_collected,panel_7,1,977050,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977051,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977052,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977053,greedy,0,0,1,-22,-0.6153846153846154
uniform_minus_collected,panel_7,1,977054,greedy,0,0,0,0,-0.59375
uniform_minus_collected,panel_7,1,977055,greedy,0,0,-1,12,0.75
uniform_minus_collected,panel_7,1,977056,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977057,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977058,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977059,greedy,0,0,-1,24,0.8571428571428571
uniform_minus_collected,panel_7,1,977060,greedy,0,0,0,-2,0.19505494505494503
uniform_minus_collected,panel_7,1,977061,greedy,0,0,1,-26,-0.6896551724137931
uniform_minus_collected,panel_7,1,977062,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,1,977063,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977000,greedy,0,0,1,-28,-0.4375
uniform_minus_collected,panel_7,2,977001,greedy,0,0,0,0,-0.15625
uniform_minus_collected,panel_7,2,977002,greedy,0,1,0,-14,-0.3680555555555556
uniform_minus_collected,panel_7,2,977003,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977004,greedy,0,0,0,1,0.3333333333333333
uniform_minus_collected,panel_7,2,977005,greedy,0,0,1,-19,-0.6818181818181818
uniform_minus_collected,panel_7,2,977006,greedy,0,0,-1,22,0.8461538461538461
uniform_minus_collected,panel_7,2,977007,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977008,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977009,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977010,greedy,0,1,1,-30,-0.65625
uniform_minus_collected,panel_7,2,977011,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977012,greedy,0,0,0,0,0.0625
uniform_minus_collected,panel_7,2,977013,greedy,0,-1,0,13,0.1907894736842105
uniform_minus_collected,panel_7,2,977014,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977015,greedy,0,0,1,-19,-0.9047619047619048
uniform_minus_collected,panel_7,2,977016,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977017,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977018,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977019,greedy,0,0,1,-24,-0.4444444444444444
uniform_minus_collected,panel_7,2,977020,greedy,0,-1,0,2,0.5375
uniform_minus_collected,panel_7,2,977021,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977022,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_7,2,977023,greedy,0,0,0,0,0.0
