condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exact_q,0,29900,100,0.003317321003996767,0.0047531938180327415,1913600
exact_q,0,30000,100,0.003144426264479989,0.0023630301002413034,1920000
exact_q,1,100,100,0.08610852494835854,0.025696875527501106,6400
exact_q,1,200,100,0.029054285446181893,0.027820365503430367,12800
exact_q,1,300,100,0.026378244217485188,0.01841655559837818,19200
exact_q,1,400,100,0.0250271325185895,0.019421353936195374,25600
exact_q,1,500,100,0.022980618122965098,0.026900315657258034,32000
exact_q,1,600,100,0.019359735073521733,0.02011830545961857,38400
exact_q,1,700,100,0.01521632998716086,0.015771858394145966,44800
exact_q,1,800,100,0.01404939458006993,0.0156587902456522,51200
exact_q,1,900,100,0.012316118059679866,0.014863323420286179,57600
exact_q,1,1000,100,0.012209751810878515,0.015193719416856766,64000
exact_q,1,1100,100,0.011924491943791509,0.009415078908205032,70400
exact_q,1,1200,100,0.011303241699934005,0.014791801571846008,76800
exact_q,1,1300,100,0.0112562308087945,0.015945494174957275,83200
exact_q,1,1400,100,0.011277509974315763,0.00750728091225028,89600
exact_q,1,1500,100,0.010991413339506834,0.011877616867423058,96000
exact_q,1,1600,100,0.010911260801367461,0.016782283782958984,102400
exact_q,1,1700,100,0.010138626240659506,0.00817585363984108,108800
exact_q,1,1800,100,0.011939409538172185,0.010362070053815842,115200
exact_q,1,1900,100,0.01042488074861467,0.011097314767539501,121600
exact_q,1,2000,100,0.009574089276138693,0.009925109334290028,128000
exact_q,1,2100,100,0.009389130189083517,0.012207012623548508,134400
exact_q,1,2200,100,0.00947801244445145,0.00921249482780695,140800
exact_q,1,2300,100,0.008794509309809654,0.011285705491900444,147200
exact_q,1,2400,100,0.009541602788958698,0.011545777320861816,153600
exact_q,1,2500,100,0.009052371084690094,0.012148766778409481,160000
exact_q,1,2600,100,0.008693070786539464,0.00916714034974575,166400
exact_q,1,2700,100,0.00867351283552125,0.007657188922166824,172800
exact_q,1,2800,100,0.008583050519227982,0.011292722076177597,179200
exact_q,1,2900,100,0.008938571554608643,0.010706335306167603,185600
exact_q,1,3000,100,0.008871692772954702,0.012338865548372269,192000
exact_q,1,3100,100,0.008232345976866782,0.0036857458762824535,198400
exact_q,1,3200,100,0.008478578780777752,0.0022153262980282307,204800
exact_q,1,3300,100,0.00772476751357317,0.007499708794057369,211200
exact_q,1,3400,100,0.008503625327721238,0.005895658861845732,217600
exact_q,1,3500,100,0.008132141402456909,0.012866893783211708,224000
exact_q,1,3600,100,0.008375595482066274,0.007631117478013039,230400
exact_q,1,3700,100,0.007945317281410099,0.009195316582918167,236800
exact_q,1,3800,100,0.007806110137607902,0.010135259479284286,243200
exact_q,1,3900,100,0.008172046553809195,0.0034414702095091343,249600
exact_q,1,4000,100,0.007828761832788586,0.005676526576280594,256000
exact_q,1,4100,100,0.008149947407655418,0.004832863807678223,262400
exact_q,1,4200,100,0.007710920043755323,0.01084851659834385,268800
exact_q,1,4300,100,0.007721668464364484,0.00477415369823575,275200
exact_q,1,4400,100,0.007065312915947288,0.00843275897204876,281600
exact_q,1,4500,100,0.007529709369409829,0.006817600689828396,288000
exact_q,1,4600,100,0.00794236818794161,0.006752279587090015,294400
exact_q,1,4700,100,0.0078392401128076,0.0060481177642941475,300800
exact_q,1,4800,100,0.007480690884403884,0.010016404092311859,307200
exact_q,1,4900,100,0.008105923474067822,0.007025668863207102,313600
exact_q,1,5000,100,0.007524550373200327,0.004303428344428539,320000
exact_q,1,5100,100,0.007237649764865637,0.004850873723626137,326400
exact_q,1,5200,100,0.007263716324232518,0.0041342321783304214,332800
exact_q,1,5300,100,0.006651796577498317,0.007102017756551504,339200
exact_q,1,5400,100,0.006910046690609306,0.003459229599684477,345600
exact_q,1,5500,100,0.0072345455060713,0.006529799662530422,352000
exact_q,1,5600,100,0.007045266481582075,0.007258751429617405,358400
exact_q,1,5700,100,0.007100005864631384,0.00841053668409586,364800
exact_q,1,5800,100,0.006608310102019459,0.004156825598329306,371200
exact_q,1,5900,100,0.006342173754237592,0.0021399047691375017,377600
exact_q,1,6000,100,0.006172637265408411,0.006275663152337074,384000
exact_q,1,6100,100,0.0065130292205139995,0.00958307832479477,390400
exact_q,1,6200,100,0.0067429483542218805,0.00840534083545208,396800
exact_q,1,6300,100,0.006428025759523734,0.004273684695363045,403200
exact_q,1,6400,100,0.006309990162262693,0.00410128477960825,409600
exact_q,1,6500,100,0.006737751899054274,0.004606564529240131,416000
exact_q,1,6600,100,0.0065673804935067895,0.007506072521209717,422400
exact_q,1,6700,100,0.006412970782257617,0.003324117511510849,428800
exact_q,1,6800,100,0.006357632126891986,0.004811285063624382,435200
exact_q,1,6900,100,0.006342605145182461,0.0023066685535013676,441600
exact_q,1,7000,100,0.006111323051154614,0.004471946507692337,448000
exact_q,1,7100,100,0.0065700474590994415,0.005547346547245979,454400
exact_q,1,7200,100,0.006193091560853645,0.008237524889409542,460800
exact_q,1,7300,100,0.005751893197884783,0.0014292007545009255,467200
exact_q,1,7400,100,0.006408227930078283,0.004822370130568743,473600
exact_q,1,7500,100,0.005374010181985796,0.006011715158820152,480000
exact_q,1,7600,100,0.005776142353424802,0.000941497040912509,486400
exact_q,1,7700,100,0.005804445076500997,0.006569304037839174,492800
exact_q,1,7800,100,0.005409862278029322,0.005377405323088169,499200
exact_q,1,7900,100,0.005920329007785767,0.003370627760887146,505600
exact_q,1,8000,100,0.005484665356343612,0.005786792375147343,512000
exact_q,1,8100,100,0.0054469360603252425,0.003243059851229191,518400
exact_q,1,8200,100,0.00615212269127369,0.0025937254540622234,524800
exact_q,1,8300,100,0.006033070823177695,0.005641086958348751,531200
exact_q,1,8400,100,0.005752673655515537,0.005849323235452175,537600
exact_q,1,8500,100,0.005532975622918457,0.003887756494805217,544000
exact_q,1,8600,100,0.005262023198883981,0.005501394625753164,550400
exact_q,1,8700,100,0.005029464532854035,0.006922014057636261,556800
exact_q,1,8800,100,0.005307892267592251,0.0047395555302500725,563200
exact_q,1,8900,100,0.005583831779658794,0.00566034484654665,569600
exact_q,1,9000,100,0.005234528960427269,0.006539865862578154,576000
exact_q,1,9100,100,0.005727221594424918,0.004607015289366245,582400
exact_q,1,9200,100,0.005168786690337584,0.008168132975697517,588800
exact_q,1,9300,100,0.005533695397316478,0.003463074564933777,595200
exact_q,1,9400,100,0.005081688334466889,0.0034076711162924767,601600
exact_q,1,9500,100,0.005121831218420993,0.007279124576598406,608000
exact_q,1,9600,100,0.005285264420090243,0.008658206090331078,614400
exact_q,1,9700,100,0.00513935906579718,0.005529987160116434,620800
exact_q,1,9800,100,0.005432109227986075,0.008483109064400196,627200
exact_q,1,9900,100,0.005064915008842945,0.005447834730148315,633600
exact_q,1,10000,100,0.005142056524055079,0.0032933817710727453,640000
exact_q,1,10100,100,0.004590202973922715,0.0031829276122152805,646400
exact_q,1,10200,100,0.004910121214343235,0.00498159509152174,652800
exact_q,1,10300,100,0.0050146852724719795,0.009877737611532211,659200
exact_q,1,10400,100,0.005071102933725342,0.004663418512791395,665600
exact_q,1,10500,100,0.004840223937062547,0.005053575150668621,672000
exact_q,1,10600,100,0.004788714527967386,0.0041620549745857716,678400
exact_q,1,10700,100,0.005450005416059866,0.011149653233587742,684800
